,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
206,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,True,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-07-24 22:38:34.000000,2021-07-17 23:40:19.000000,9.0,6.0,16.0,122.0,,2021-07-17 23:46:41.952000,0.4.1,,5052.0,12.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2021-07-17 23:46:41.952000,,5052.0,,,,,,,,
207,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,True,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,26.0,33.0,28.0,118.0,158.0,,,,4721.0,4.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,292727.0,3.0,,,,,,,,,,,,,,,,,,
208,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,False,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,24.0,12.0,7.0,110.0,441.0,,,,,,278.0,278.0,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
209,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,2019-09-24 17:44:10.000000,2021-08-31 23:35:48.000000,2021-06-04 01:06:10.000000,22.0,12.0,34.0,96.0,,2021-06-04 01:03:11.000000,0.3.1,,294.0,7.0,,,8.0,https://pypi.org/project/jupyter-fs,Apache-2.0,2021-06-04 01:03:11.000000,,294.0,,,,3.0,,,,,,,,,,,,,,,,,,
210,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,15,True,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-08-14 21:40:44.000000,2021-08-14 21:29:39.000000,6.0,6.0,,69.0,54.0,2021-08-14 21:40:58.000000,1.1.0,,748.0,8.0,1.0,,5.0,https://pypi.org/project/jupyterlab-quickopen,BSD-3-Clause,2021-08-14 21:40:44.000000,1.0,447.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,2020-03-20 12:56:10.580000,,301.0,,,,,,,,
211,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,15,True,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51.000000,8.0,3.0,8.0,48.0,,2021-06-23 21:13:28.000000,0.5.5,74.0,2707.0,10.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,2021-06-23 21:13:24.676000,,2699.0,,,,,,,,
212,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,14,True,tmthyjames/SQLCell,sqlcell,,https://github.com/tmthyjames/SQLCell,2016-08-15 01:54:46.000000,2021-08-23 20:09:58.000000,2020-10-06 02:14:24.000000,9.0,65.0,24.0,145.0,310.0,2019-05-19 02:21:20.000000,0.2.0,,32.0,15.0,2.0,1.0,14.0,https://pypi.org/project/sqlcell,MIT,2019-05-20 11:16:28.000000,1.0,32.0,,,,3.0,,,,,,,,,,,,,,,,,,
213,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,14,True,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000000,2021-03-28 18:24:12.000000,2021-03-28 18:23:45.000000,10.0,,4.0,140.0,196.0,2021-03-28 03:39:09.000000,0.1.26,,112.0,23.0,7.0,5.0,3.0,https://pypi.org/project/ipyexperiments,Apache-2.0,2021-03-28 03:39:09.000000,2.0,112.0,,,,3.0,,,,,,,,,,,,,,,,,,
214,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,14,False,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,2018-04-11 16:16:59.000000,2021-08-11 11:10:34.000000,2020-04-21 00:50:06.000000,9.0,13.0,30.0,103.0,96.0,2020-03-31 21:31:21.763000,0.6.1,,392.0,19.0,,,5.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2020-03-31 21:31:21.763000,,392.0,,,,,,,,
215,Neon Theme,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,14,True,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,2019-09-27 14:29:10.000000,2021-03-07 04:41:55.473000,2021-03-07 04:40:47.000000,5.0,2.0,10.0,100.0,43.0,2021-03-07 04:41:55.473000,3.1.0,,1537.0,20.0,1.0,1.0,3.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,2021-03-07 04:41:55.473000,,1537.0,,,,,,,,
216,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,14,False,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,2019-01-03 21:55:33.000000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37.000000,21.0,24.0,10.0,82.0,332.0,2020-05-01 11:39:08.310000,0.3.0,,131.0,4.0,,,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310000,,131.0,,,,,,,,
217,ipymaterialui,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,14,False,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000000,2021-08-10 20:43:17.000000,2019-10-29 13:53:37.000000,13.0,6.0,3.0,72.0,74.0,2019-10-29 13:57:12.560000,0.1.4,,141.0,6.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,MIT,2019-10-29 13:56:17.000000,0.0,42.0,,,,3.0,,,,,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,2019-10-29 13:57:12.560000,,99.0,,,,,,,,
218,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,14,True,jtpio/ipylab,ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,2019-11-15 19:52:12.000000,2021-09-07 06:01:58.442000,2021-09-06 16:05:44.000000,4.0,10.0,16.0,72.0,,2021-09-06 16:11:06.000000,0.5.1,9.0,515.0,11.0,0.0,,5.0,https://pypi.org/project/ipylab,BSD-3-Clause,2021-09-06 16:10:59.000000,0.0,221.0,https://anaconda.org/conda-forge/ipylab,2021-09-07 06:01:58.442000,6471.0,3.0,,,,,,,,,,,,,,,,,,
219,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,https://github.com/dnanhkhoa/nb_black,,magic,14,False,dnanhkhoa/nb_black,nb_black,conda-forge/nb_black,https://github.com/dnanhkhoa/nb_black,2019-05-02 16:13:43.498000,2019-11-30 11:30:08.595000,,7.0,,,62.0,,2019-07-31 17:24:06.000000,1.0.6,,27528.0,6.0,1.0,,,https://pypi.org/project/nb_black,MIT,2019-07-31 17:24:06.000000,1.0,25669.0,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595000,52055.0,3.0,,,,,,,,,,,,,,,,,,
220,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,False,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,2018-06-18 22:07:19.000000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32.000000,14.0,7.0,6.0,55.0,191.0,2019-09-05 11:54:07.000000,0.4.0,,685.0,11.0,,,8.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,2020-01-17 14:43:21.930000,,685.0,,,,,,,,
221,jupyterlab_darkside_ui,Darkside ui and syntax theme for jupyterlab.,https://github.com/dunovank/jupyterlab_darkside_ui,,lab-themes,14,True,dunovank/jupyterlab_darkside_ui,jupyterlab_darkside_ui,,https://github.com/dunovank/jupyterlab_darkside_ui,2021-04-22 15:57:16.000000,2021-07-08 16:59:21.000000,2021-07-08 16:57:28.000000,4.0,,1.0,55.0,21.0,2021-07-08 16:59:21.000000,0.1.9,,297.0,9.0,,,3.0,https://pypi.org/project/jupyterlab_darkside_ui,BSD-3-Clause,2021-07-08 16:59:21.000000,,297.0,,,,2.0,,,,,,,,,,,,,,,,,,
222,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,14,True,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,2018-03-20 16:07:18.000000,2021-04-16 15:33:43.971000,2021-04-14 22:31:35.000000,,10.0,47.0,48.0,296.0,2021-01-14 22:31:15.129000,0.8.0,,679.0,43.0,4.0,4.0,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/jupyterlab-sos,2021-04-16 15:33:43.971000,11301.0,3.0,,,,,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129000,,209.0,,,,,,,,
223,WrapSpawner,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,14,True,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,2016-09-21 21:48:31.000000,2021-07-07 15:51:44.000000,2021-07-07 15:51:44.000000,41.0,18.0,13.0,46.0,31.0,2021-04-13 20:56:56.000000,1.0.0,,,1.0,4.0,4.0,16.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
224,SSH Kernel,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,14,True,NII-cloud-operation/sshkernel,sshkernel,,https://github.com/NII-cloud-operation/sshkernel,2019-02-12 02:46:14.000000,2020-09-28 09:01:28.000000,2020-09-28 08:54:04.000000,9.0,1.0,6.0,46.0,394.0,2020-09-28 09:01:28.000000,0.11.0,,90.0,14.0,5.0,5.0,4.0,https://pypi.org/project/sshkernel,BSD-3-Clause,2020-09-28 09:01:28.000000,,90.0,,,,3.0,,,,,,,,,,,,,,,,,,
225,jupyterlab-theme-solarized-dark,JupyterLab 2.x Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,14,True,AllanChain/jupyterlab-theme-solarized-dark,jupyterlab_theme_solarized_dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,2020-04-05 12:18:48.000000,2021-09-01 01:17:03.000000,2021-09-01 01:16:47.000000,3.0,1.0,1.0,42.0,64.0,2021-02-25 12:50:08.814000,2.0.0,,4621.0,17.0,,,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,BSD-3-Clause,2020-12-28 07:24:05.000000,,369.0,,,,2.0,,,,,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,2021-02-25 12:50:08.814000,,4252.0,,,,,,,,
226,perfume,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,14,True,leifwalsh/perfume,perfume-bench,,https://github.com/leifwalsh/perfume,2017-07-10 14:34:03.000000,2021-09-06 17:47:06.000000,2020-10-31 19:46:42.000000,3.0,3.0,4.0,31.0,196.0,2018-05-20 05:11:04.000000,0.1.6,,29.0,7.0,,,3.0,https://pypi.org/project/perfume-bench,BSD-3-Clause,2018-05-20 05:11:04.000000,,29.0,,,,3.0,,,,,,,,,,,,,,,,,,
227,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,14,True,HewlettPackard/jupyterhub-samlauthenticator,jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,2019-04-17 21:34:09.000000,2021-08-25 23:29:03.000000,2021-08-25 15:02:59.000000,16.0,16.0,14.0,29.0,112.0,2020-07-13 15:59:02.000000,0.0.9,13.0,246.0,8.0,,,6.0,https://pypi.org/project/jupyterhub-samlauthenticator,MIT,2020-07-13 15:59:02.000000,,246.0,,,,2.0,,,,,,,,,,,,,,,,,,
228,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,14,False,takluyver/jupyter_kernel_mgmt,jupyter-kernel-mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,2018-04-01 20:06:08.000000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34.000000,7.0,10.0,14.0,13.0,1783.0,2020-01-15 19:12:57.000000,0.5.1,15.0,39.0,7.0,2.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,BSD-3-Clause,2019-12-07 18:06:15.000000,2.0,39.0,,,,3.0,,,,,,,,,,,,,,,,,,
229,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,14,False,jupyterhub/nullauthenticator,nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000000,2021-02-09 00:11:20.000000,2021-02-09 00:11:20.000000,8.0,1.0,,6.0,16.0,2017-08-30 13:12:25.000000,1.0.0,,2567.0,1.0,73.0,64.0,5.0,https://pypi.org/project/nullauthenticator,BSD-3-Clause,2017-08-30 13:12:25.000000,9.0,2567.0,,,,2.0,,,,,,,,,,,,,,,,,,
230,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,False,yunabe/lgo,,,https://github.com/yunabe/lgo,2017-10-05 15:29:10.000000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17.000000,106.0,23.0,53.0,2199.0,169.0,,,,,,,,9.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
231,JupyterWith,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,13,True,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2021-09-02 03:13:25.000000,2021-09-02 03:13:25.000000,66.0,42.0,39.0,282.0,318.0,,,,,,,,20.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
232,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,13,True,nteract/testbook,,,https://github.com/nteract/testbook,2020-02-26 19:43:22.000000,2021-06-02 19:59:23.000000,2021-06-02 19:59:14.000000,26.0,32.0,44.0,250.0,,,,,,,51.0,51.0,13.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
233,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,False,elehcimd/pynb,,,https://github.com/elehcimd/pynb,2017-11-14 11:13:22.000000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10.000000,5.0,,8.0,231.0,154.0,,,,,,17.0,17.0,8.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
234,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,13,True,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000000,2021-09-05 19:27:46.000000,2021-08-23 13:53:08.000000,22.0,78.0,243.0,140.0,,,,,2186.0,,,,18.0,,MIT,,,,,,,3.0,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2021-08-13 17:32:48.951293,3.0,122443.0,,,,,,,,,,,,,
235,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,13,False,CermakM/jupyter-datatables,jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,2019-03-28 20:55:12.000000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07.000000,13.0,13.0,15.0,133.0,147.0,2019-11-22 07:33:04.000000,0.3.9,,446.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,MIT,2019-11-22 07:33:04.000000,,446.0,,,,3.0,,,,,,,,,,,,,,,,,,
236,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,13,True,jupytercalpoly/jupyterlab-tabular-data-editor,jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,2020-06-17 20:38:15.000000,2021-03-24 19:56:11.000000,2021-03-24 19:48:15.000000,18.0,31.0,103.0,106.0,225.0,2021-03-24 19:56:11.000000,1.0.0,,,2.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,BSD-3-Clause,2021-03-24 19:56:11.000000,,,,,,3.0,,,,,,,,,,,,,,,,,,
237,jupyterlab-gitplus,JupyterLab extension to create GitHub commits & pull requests.,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,13,True,ReviewNB/jupyterlab-gitplus,jupyterlab_gitplus,,https://github.com/ReviewNB/jupyterlab-gitplus,2020-03-05 13:43:58.000000,2021-08-31 23:50:38.000000,2021-08-06 07:04:12.000000,8.0,8.0,8.0,84.0,112.0,2021-07-11 09:46:06.000000,0.3.2,,412.0,17.0,,,2.0,https://pypi.org/project/jupyterlab_gitplus,AGPL-3.0,2021-07-11 09:46:06.000000,,81.0,,,,3.0,,,,,,@reviewnb/jupyterlab_gitplus,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,2021-06-22 02:29:35.931000,,331.0,,,,,,,,
238,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,13,True,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2021-05-31 16:53:55.000000,2021-05-31 17:39:23.000000,2021-05-31 17:39:05.000000,7.0,,,82.0,,2020-10-30 20:22:49.425000,0.6.0,,10445.0,13.0,,,3.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425000,,10445.0,,,,,,,,
239,allthekernels,A multiplexer kernel for Jupyter.,https://github.com/minrk/allthekernels,,kernels,13,True,minrk/allthekernels,allthekernels,conda-forge/allthekernels,https://github.com/minrk/allthekernels,2016-03-15 15:30:49.000000,2020-12-14 09:10:56.000000,2020-12-14 09:10:54.000000,10.0,4.0,6.0,65.0,37.0,2019-12-10 13:17:26.000000,1.1.0,,112.0,5.0,3.0,3.0,6.0,https://pypi.org/project/allthekernels,MIT,2019-12-10 13:17:26.000000,,,https://anaconda.org/conda-forge/allthekernels,2020-01-09 14:25:03.862000,2803.0,3.0,,,,,,,,,,,,,,,,,,
240,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,13,False,paypal/PPExtensions,ppextensions,,https://github.com/paypal/PPExtensions,2018-08-17 20:07:23.000000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33.000000,26.0,19.0,22.0,47.0,32.0,2019-08-02 19:51:00.000000,0.0.6,,72.0,6.0,1.0,1.0,9.0,https://pypi.org/project/ppextensions,BSD-3-Clause,2019-08-02 19:51:00.000000,,72.0,,,,3.0,,,,,,,,,,,,,,,,,,
241,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,13,True,timkpaine/knowledgelab,knowledgelab,,https://github.com/timkpaine/knowledgelab,2017-10-18 01:10:58.000000,2021-08-11 12:36:59.000000,2021-08-11 12:36:58.000000,6.0,5.0,23.0,42.0,109.0,2018-10-16 21:43:49.317000,0.0.6,,21.0,5.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,Apache-2.0,2017-10-19 21:16:50.000000,,3.0,,,,3.0,,,,,,knowledgelab,https://www.npmjs.com/package/knowledgelab,2018-10-16 21:43:49.317000,,18.0,,,,,,,,
242,Jupyter Helpers,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,13,True,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57.000000,3.0,3.0,2.0,41.0,27.0,2021-02-10 16:37:32.000000,0.2.3,,177.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,MIT,2021-02-10 16:37:32.000000,,177.0,,,,3.0,,,,,,,,,,,,,,,,,,
243,JWT Authenticator,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,False,mogthesprog/jwtauthenticator,jupyterhub-jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,2017-06-21 20:09:58.000000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15.000000,35.0,9.0,8.0,36.0,24.0,,,,254.0,1.0,7.0,7.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,Apache-2.0,2018-01-25 07:43:22.000000,0.0,254.0,,,,3.0,,,,,,,,,,,,,,,,,,
244,Horizon Theme,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,13,True,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000000,2021-06-20 08:20:16.000000,2021-04-11 16:55:54.000000,1.0,1.0,4.0,36.0,25.0,2021-04-11 16:54:49.357000,3.0.1,,2689.0,13.0,,,1.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2021-04-11 16:54:49.357000,,2689.0,,,,,,,,
245,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,13,False,spacetelescope/jdaviz,jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000000,2021-09-09 13:06:06.000000,2021-09-08 21:09:25.000000,22.0,245.0,202.0,23.0,,2020-10-08 16:53:13.000000,1.0.3,,,7.0,,,22.0,https://pypi.org/project/jdaviz,BSD-3-Clause,2021-03-22 15:21:23.000000,,,,,,3.0,,,,,,,,,,,,,,,,,,
246,remote_ikernel,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,13,False,tdaff/remote_ikernel,remote_ikernel,,https://github.com/tdaff/remote_ikernel,2017-07-11 14:29:42.000000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16.000000,9.0,8.0,18.0,6.0,78.0,2017-08-10 16:57:34.000000,0.4.6,,383.0,18.0,4.0,,7.0,https://pypi.org/project/remote_ikernel,BSD-2-Clause,2017-08-10 16:57:34.000000,4.0,383.0,,,,3.0,,,,,,,,,,,,,,,,,,tdaff/remote_ikernel
247,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,12,True,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000000,2021-08-14 17:52:18.000000,2021-08-14 17:52:16.000000,35.0,6.0,33.0,205.0,,,,,,,30.0,30.0,2.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
248,jupyter-manim,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,True,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,2019-05-22 14:18:39.000000,2021-08-31 11:50:02.000000,2021-02-05 05:42:04.000000,12.0,7.0,15.0,152.0,38.0,2020-04-12 11:15:09.000000,1.3,,,6.0,,,4.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
249,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,12,True,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,2018-08-23 23:51:41.000000,2021-09-01 00:52:20.000000,2021-09-01 00:52:19.000000,16.0,31.0,82.0,60.0,,2020-10-05 14:26:51.696000,0.2.3,,74.0,17.0,,,7.0,https://pypi.org/project/nbcelltests,Apache-2.0,2020-10-05 14:26:38.000000,,28.0,,,,3.0,,,,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696000,,46.0,,,,,,,,
250,JupyterLab Bytecode,JupyterLab extension to explore CPython Bytecode.,https://github.com/jtpio/jupyterlab-python-bytecode,,lab-extensions,12,True,jtpio/jupyterlab-python-bytecode,,,https://github.com/jtpio/jupyterlab-python-bytecode,2018-09-29 19:55:49.000000,2021-08-10 19:56:16.000000,2020-10-16 21:38:08.000000,5.0,2.0,3.0,57.0,114.0,2020-03-12 15:14:07.198000,1.0.0,,31.0,12.0,,,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-python-bytecode,https://www.npmjs.com/package/jupyterlab-python-bytecode,2020-03-12 15:14:07.198000,,31.0,,,,,,,,
