,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
210,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,16,True,jupyterlab-sos,vatlab/jupyterlab-sos,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,BSD-3-Clause,2018-03-20 16:07:18.000,2022-12-07 17:29:47.244000,2022-12-06 21:58:47,327.0,,3.0,4.0,3.0,8.0,51.0,61.0,2022-12-06 22:45:00.828,0.9.0,,817.0,43.0,4.0,2.0,4.0,https://pypi.org/project/jupyterlab-sos,2022-12-06 22:45:00.828,,120.0,https://anaconda.org/conda-forge/jupyterlab-sos,2022-12-07 17:29:47.244,24205.0,3.0,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2021-01-14 22:31:15.129,2.0,121.0,,,,,,,,,,,,,,,,
211,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-01-08 10:52:33.000000,2022-09-01 10:51:55,178.0,,4.0,2.0,23.0,2.0,4.0,13.0,2022-09-01 10:53:14.353,0.7.0,,1131.0,11.0,66.0,56.0,4.0,https://pypi.org/project/ipyscales,2022-09-01 10:53:14.353,1.0,107.0,https://anaconda.org/conda-forge/ipyscales,2022-10-12 13:17:36.580,56979.0,3.0,,jupyter-scales,https://www.npmjs.com/package/jupyter-scales,2022-09-01 10:39:34.683,9.0,25.0,,,,,,,,,,,,,,,,
212,Wolfram Kernel,Wolfram Language kernel for Jupyter notebooks.,https://github.com/WolframResearch/WolframLanguageForJupyter,,kernels,15,False,,WolframResearch/WolframLanguageForJupyter,,https://github.com/WolframResearch/WolframLanguageForJupyter,MIT,2019-01-18 19:37:06.000,2022-08-23 18:11:54.000000,2022-02-19 09:55:04,143.0,,102.0,50.0,40.0,38.0,67.0,830.0,,,7309.0,162.0,3.0,,,7.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
213,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,15,True,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-02-28 12:13:09.000000,2022-11-28 19:10:54,345.0,,31.0,13.0,46.0,10.0,17.0,469.0,2020-02-06 15:50:53.838,0.6.1,,52.0,9.0,2.0,2.0,13.0,,,,,,,,3.0,,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838,,52.0,,,,,,,,,,,,,,,,
214,py_d3,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,15,False,py_d3,ResidentMario/py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,41.0,,39.0,21.0,6.0,1.0,15.0,448.0,2018-03-28 15:38:57.000,0.3.0,,149.0,9.0,,,4.0,https://pypi.org/project/py_d3,2018-03-28 15:38:57.000,,149.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
215,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,True,,chaoleili/jupyterlab_tensorboard,,https://github.com/chaoleili/jupyterlab_tensorboard,MIT,2018-08-14 12:36:26.000,2022-07-21 07:29:55.000000,2022-07-18 10:51:06,37.0,,33.0,11.0,28.0,18.0,10.0,297.0,2020-06-27 13:40:43.778,0.2.1,,7153.0,9.0,,,7.0,,,,,,,,3.0,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778,,7153.0,,,,,,,,,,,,,,,,
216,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,15,False,,ml-tooling/ml-hub,,https://github.com/ml-tooling/ml-hub,Apache-2.0,2019-06-26 15:05:50.000,2021-12-23 13:12:29.000000,2021-12-23 13:12:29,220.0,,59.0,17.0,8.0,15.0,11.0,269.0,2020-02-03 15:59:07.000,1.0.0,1981.0,1036.0,8.0,,,7.0,,,,,,,,3.0,,,,,,,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,44518.0,,,,,,,,,,,
217,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,15,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:22.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,243.0,2020-07-07 15:27:22.000,0.2.4,,102.0,17.0,22.0,21.0,8.0,https://pypi.org/project/pynb,2020-07-07 15:27:22.000,1.0,102.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
218,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,15,True,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2022-12-25 22:31:58.000000,2022-12-25 22:31:58,56.0,1.0,43.0,6.0,1.0,1.0,,217.0,2022-03-03 01:40:42.101,0.6.7,,1283.0,25.0,20.0,7.0,2.0,https://pypi.org/project/notebookjs,2021-04-17 19:11:41.000,,317.0,,,,3.0,,notebookjs,https://www.npmjs.com/package/notebookjs,2022-03-03 01:40:42.101,13.0,966.0,,,,,,,,,,,,,,,,
219,JupyterLab Go-To-Definition,Navigate to variables definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,15,False,,krassowski/jupyterlab-go-to-definition,,https://github.com/krassowski/jupyterlab-go-to-definition,BSD-3-Clause,2018-12-22 01:18:42.000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05,89.0,,8.0,9.0,4.0,10.0,13.0,214.0,2020-03-14 15:54:46.503,1.0.0,,7019.0,19.0,18.0,15.0,2.0,,,,,,,,3.0,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503,3.0,7019.0,,,,,,,,,,,,,,,,
220,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,15,False,ipyexperiments,stas00/ipyexperiments,,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11.0,6.0,2.0,1.0,5.0,157.0,2021-12-07 18:44:34.000,0.1.28,,143.0,24.0,10.0,8.0,3.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000,2.0,143.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
221,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,15,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-01-16 14:16:27.000000,2023-01-16 14:16:26,285.0,5.0,22.0,5.0,84.0,13.0,30.0,147.0,,,,695.0,9.0,,,12.0,,,,,https://anaconda.org/conda-forge/xeus-sqlite,2022-12-12 13:39:35.025,23653.0,3.0,,,,,,,,,,,,,,,,,,,,,,
222,Material Darker Theme,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,15,True,jupyterlab-materialdarker,oriolmirosa/jupyterlab_materialdarker,,https://github.com/oriolmirosa/jupyterlab_materialdarker,BSD-3-Clause,2018-03-07 23:24:13.000,2023-02-03 23:15:09.000000,2022-12-16 18:48:15,52.0,,18.0,8.0,14.0,5.0,15.0,143.0,2022-12-16 18:37:02.020,0.6.1,,1175.0,21.0,9.0,7.0,2.0,https://pypi.org/project/jupyterlab-materialdarker,2022-12-16 18:37:02.020,,791.0,,,,2.0,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,2022-12-16 18:26:12.391,2.0,384.0,,,,,,,,,,,,,,,,
223,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,15,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-03-15 08:45:47.000000,2023-01-08 18:36:00,396.0,2.0,26.0,13.0,100.0,16.0,44.0,139.0,2021-06-04 01:03:11.000,0.3.1,,599.0,7.0,2.0,2.0,10.0,https://pypi.org/project/jupyter-fs,2021-06-04 01:03:11.000,,399.0,https://anaconda.org/conda-forge/jupyter-fs,2021-06-04 06:32:01.358,6028.0,3.0,,,,,,,,,,,,,,,,,,,,,,
224,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,False,,Anaconda-Platform/nb_conda,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2022-06-05 15:35:11.087000,2020-09-11 21:06:00,158.0,,33.0,11.0,36.0,41.0,28.0,132.0,,,,6014.0,4.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda,2022-06-05 15:35:11.087,481173.0,3.0,,,,,,,,,,,,,,,,,,,,,,
225,jupyterlab-tabular-data-editor,Manipulate your tabular data responsively and effectively within JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,,lab-renderer,15,False,jupyterlab-tabular-data-editor,jupytercalpoly/jupyterlab-tabular-data-editor,,https://github.com/jupytercalpoly/jupyterlab-tabular-data-editor,BSD-3-Clause,2020-06-17 20:38:15.000,2021-03-24 19:57:48.307000,2021-03-24 19:48:15,225.0,,18.0,8.0,189.0,31.0,103.0,126.0,2021-03-24 19:57:48.307,1.0.0,,2845.0,16.0,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-tabular-data-editor,2021-03-24 19:56:11.000,,2691.0,,,,3.0,,jupyterlab-tabular-data-editor,https://www.npmjs.com/package/jupyterlab-tabular-data-editor,2021-03-24 19:57:48.307,,154.0,,,,,,,,,,,,,,,,
226,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,15,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-03-15 02:19:12.000000,2023-03-15 02:19:11,211.0,12.0,10.0,3.0,44.0,4.0,32.0,106.0,2022-03-15 23:37:04.000,0.2.4,,259.0,21.0,,,2.0,https://pypi.org/project/jupyterlab-email,2022-03-15 23:37:04.000,,71.0,,,,3.0,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,188.0,,,,,,,,,,,,,,,,
227,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,15,False,,jtpio/jupyterlab-topbar,,https://github.com/jtpio/jupyterlab-topbar,BSD-3-Clause,2021-05-31 16:53:55.000,2023-03-06 22:33:10.000000,2021-12-07 08:56:36,217.0,,10.0,,,,,95.0,2020-10-30 20:22:49.425,0.6.0,,4491.0,13.0,,,4.0,,,,,,,,3.0,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425,,4491.0,,,,,,,,,,,,,,,,
228,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,15,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,25.0,27.0,32.0,25.0,10.0,95.0,2020-05-01 11:39:08.310,0.3.0,,109.0,4.0,4.0,2.0,10.0,https://pypi.org/project/jupyterlab-commenting-service,2019-10-18 14:13:09.000,,33.0,,,,3.0,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310,2.0,76.0,,,,,,,,,,,,,,,,
229,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,15,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-12-08 05:01:00.000000,2020-03-24 14:27:42,242.0,,33.0,10.0,53.0,25.0,17.0,81.0,2019-04-23 08:43:52.000,0.2.2,,78.0,5.0,28.0,28.0,16.0,https://pypi.org/project/niwidgets,2019-04-23 08:43:52.000,,78.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
230,nbcelltests,Cell-by-cell testing for production Jupyter notebooks in JupyterLab.,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,15,True,nbcelltests,jpmorganchase/nbcelltests,conda-forge/nbcelltests,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-03-14 15:38:37.000000,2022-12-07 17:04:39,570.0,,15.0,10.0,147.0,31.0,84.0,70.0,2020-10-05 14:26:51.696,0.2.3,,257.0,17.0,,,7.0,https://pypi.org/project/nbcelltests,2020-10-05 14:26:38.000,,34.0,https://anaconda.org/conda-forge/nbcelltests,2020-10-05 19:20:36.194,6924.0,3.0,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,2020-10-05 14:26:51.696,,20.0,,,,,,,,,,,,,,,,
231,Horizon Theme,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,15,True,jupyterlab-horizon-theme,mohirio/jupyterlab-horizon-theme,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2023-03-15 07:22:49.000000,2022-12-05 12:53:32,49.0,,5.0,1.0,10.0,1.0,6.0,64.0,2022-11-30 14:05:04.347,3.1.1,,2730.0,15.0,4.0,2.0,3.0,https://pypi.org/project/jupyterlab-horizon-theme,2022-11-30 14:05:04.347,,428.0,,,,2.0,,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2022-11-30 14:03:48.225,2.0,2302.0,,,,,,,,,,,,,,,,
232,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,15,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2023-03-15 02:16:48.000000,2023-03-15 02:16:46,249.0,12.0,5.0,2.0,66.0,2.0,22.0,44.0,2022-04-11 19:08:49.000,0.3.4,,328.0,13.0,6.0,6.0,2.0,https://pypi.org/project/jupyterlab-commands,2022-04-11 19:08:49.000,,68.0,https://anaconda.org/conda-forge/jupyterlab_commands,2022-04-11 23:57:50.509,8851.0,3.0,,,,,,,,,,,,,,,,,,,,,,
233,pidgy,Interactive computing in Markdown.,https://github.com/deathbeds/pidgy,,kernels,15,True,pidgy,deathbeds/pidgy,,https://github.com/deathbeds/pidgy,BSD-3-Clause,2018-02-26 20:44:05.000,2023-03-03 03:07:52.000000,2023-02-23 20:39:47,359.0,29.0,7.0,5.0,55.0,8.0,12.0,39.0,2023-01-09 21:15:09.788,2023.1.7,1.0,93.0,13.0,1.0,1.0,3.0,https://pypi.org/project/pidgy,2023-01-09 21:15:14.249,,93.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
234,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,,yunabe/lgo,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,169.0,,119.0,48.0,16.0,23.0,53.0,2292.0,,,,,,,,9.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
235,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,14,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,21.0,10.0,4.0,13.0,15.0,190.0,2019-11-22 07:33:04.000,0.3.9,,915.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,2019-11-22 07:33:04.000,,915.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
236,Neon Theme,"A flat, 80s neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,14,True,,yeebc/jupyterlab-neon-theme,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2023-03-14 15:24:31.000000,2022-08-28 15:36:59,45.0,,8.0,5.0,22.0,2.0,11.0,132.0,2021-03-07 04:41:55.473,3.1.0,,901.0,20.0,3.0,3.0,4.0,,,,,,,,2.0,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,2021-03-07 04:41:55.473,,901.0,,,,,,,,,,,,,,,,
237,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,14,False,,jupyterlab/jupyterlab-celltags,,https://github.com/jupyterlab/jupyterlab-celltags,BSD-3-Clause,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,441.0,,26.0,14.0,184.0,12.0,7.0,111.0,,,,,,714.0,714.0,10.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
238,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,14,True,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-12-27 15:34:10.000000,2022-04-01 16:32:30,275.0,,20.0,7.0,24.0,8.0,8.0,91.0,2021-08-04 03:02:45.000,4.1.0,,6530.0,15.0,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,2021-08-04 03:02:45.000,,6448.0,,,,3.0,,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288,,74.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,318.0,,,,,,,,,,,
239,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,14,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2023-03-16 14:16:55.000000,2023-03-15 14:14:35,2528.0,150.0,6.0,,5.0,,,77.0,,,,,,,,44.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
240,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,True,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,BSD-3-Clause,2018-04-20 16:11:58.000,2023-03-15 08:45:25.000000,2023-03-15 08:45:23,142.0,3.0,9.0,7.0,74.0,2.0,11.0,68.0,2022-04-19 08:16:34.666,3.1.0,,893.0,22.0,6.0,6.0,4.0,https://pypi.org/project/jupyterlab-kernelspy,2022-04-19 08:16:15.000,,127.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2022-04-19 12:19:19.604,7808.0,3.0,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2022-04-19 08:16:34.666,,376.0,,,,,,,,,,,,,,,,
241,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,False,,jupyterlab/jupyterlab-shortcutui,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32,191.0,,15.0,5.0,50.0,8.0,6.0,56.0,2019-09-05 11:54:07.000,0.4.0,,256.0,11.0,4.0,2.0,8.0,,,,,,,,3.0,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,2020-01-17 14:43:21.930,2.0,256.0,,,,,,,,,,,,,,,,
242,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,14,False,ppextensions,paypal/PPExtensions,,https://github.com/paypal/PPExtensions,BSD-3-Clause,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,32.0,,31.0,22.0,30.0,20.0,22.0,48.0,2019-08-02 19:51:00.000,0.0.6,,39.0,6.0,1.0,1.0,9.0,https://pypi.org/project/ppextensions,2019-08-02 19:51:00.000,,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
243,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,14,True,knowledgelab,timkpaine/knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2023-03-04 15:38:41.000000,2023-03-04 15:38:40,165.0,2.0,6.0,8.0,42.0,5.0,24.0,47.0,2018-10-16 21:43:49.317,0.0.6,,23.0,5.0,5.0,5.0,3.0,https://pypi.org/project/knowledgelab,2017-10-19 21:16:50.000,,17.0,,,,3.0,,knowledgelab,https://www.npmjs.com/package/knowledgelab,2018-10-16 21:43:49.317,,6.0,,,,,,,,,,,,,,,,
244,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,14,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,21.0,13.0,12.0,6.0,5.0,37.0,2020-06-28 13:26:26.000,0.0.25,,153.0,25.0,4.0,4.0,3.0,https://pypi.org/project/fargatespawner,2020-06-28 13:26:26.000,,153.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
245,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,14,True,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2022-03-21 15:14:31.000000,2022-03-21 15:14:31,113.0,,21.0,31.0,40.0,16.0,14.0,34.0,2020-07-13 15:59:02.000,0.0.9,13.0,385.0,8.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,2020-07-13 15:59:02.000,,385.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
246,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,14,False,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,BSD-3-Clause,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,1783.0,,8.0,8.0,23.0,11.0,14.0,14.0,2020-01-15 19:12:57.000,0.5.1,17.0,31.0,7.0,4.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,2019-12-07 18:06:15.000,4.0,31.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
247,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,14,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2023-03-03 06:53:54.000000,2022-09-20 20:38:18,352.0,,7.0,4.0,311.0,1.0,32.0,14.0,2020-04-22 09:38:54.000,0.7.3,,914.0,15.0,,,12.0,https://pypi.org/project/jupyter-nbrequirements,2020-04-22 09:38:54.000,,914.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
248,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,13,False,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2021-12-03 09:17:20.000000,2021-03-20 17:27:38,282.0,,39.0,11.0,31.0,10.0,20.0,345.0,2021-05-11 21:22:51.418,0.0.1,,8.0,8.0,,,19.0,,,,,,,,3.0,,jupyterlab-ielixir,https://www.npmjs.com/package/jupyterlab-ielixir,2021-05-11 21:22:51.418,,5.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,346.0,,,,,,,,,,ielixir,
249,JupyterLab Voyager,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,13,False,,altair-viz/jupyterlab_voyager,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-12-06 19:48:00.000000,2019-08-14 17:21:34,87.0,,34.0,20.0,48.0,56.0,20.0,282.0,2019-08-14 17:26:02.030,1.0.2,,66.0,5.0,2.0,2.0,6.0,,,,,,,,3.0,,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,2019-08-14 17:26:02.030,,66.0,,,,,,,,,,,,,,,,
250,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,13,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2022-07-14 20:17:51.000000,2022-05-30 02:36:56,125.0,,16.0,6.0,2.0,1.0,8.0,275.0,2022-05-30 02:42:01.000,0.2.2,14.0,247.0,8.0,4.0,3.0,2.0,https://pypi.org/project/jupyterlab-stickyland,2022-05-30 02:42:01.000,1.0,224.0,,,,3.0,,jupyterlab-stickyland,https://www.npmjs.com/package/jupyterlab-stickyland,2021-11-23 04:23:59.372,,22.0,,,,,,,,,,,,,,,,
